Latitude/Longitude,Temperature (F),Temp min (F),Temp max (F),Precipitation (In),Precip Type,Humidity,Wind speed (Mph),Wind gust (Mph),Wind direction (cardinal),CAD 911 Number,Zone Number,ESZ,Date & Time,Event
27.40958230929196/-82.56607332708364,89,75,89,0.0,,66.01,18.765,31.05,110.0,E30,E30,130,2027-09-16 16:00:00,Olivia
27.42519527588937/-82.593902809873,89,76,90,0.0,,65.96,18.765,31.05,110.0,W40,W40,340,2027-09-16 16:00:00,Olivia
27.50413881751056/-82.64579861863763,89,77,90,0.0,,66.47,19.17,31.05,112.0,W60,W60,360,2027-09-16 16:00:00,Olivia
27.52844207484047/-82.73131060040626,89,78,90,0.0,,67.01,19.44,31.05,113.0,W70,W70,370,2027-09-16 16:00:00,Olivia
27.4113915222411/-82.63641742330496,86,76,90,0.0,,69.59,20.115000000000002,35.370000000000005,120.0,W95,W95,395,2027-09-16 14:40:00,Olivia
27.43756032249264/-82.56105489081881,86,76,90,0.0,,69.63,20.25,32.265,120.0,W30,W30,330,2027-09-16 14:40:00,Olivia
27.4079906908935/-82.49381870885438,86,76,90,0.0,,69.66,20.25,32.265,120.0,E60,E60,160,2027-09-16 14:40:00,Olivia
27.45564167051887/-82.57125875181734,86,76,90,0.0,,69.51,20.25,32.265,120.0,W20,W20,320,2027-09-16 14:40:00,Olivia
27.40958230929196/-82.56607332708364,86,75,89,0.0,,69.57,20.25,32.265,120.0,E30,E30,130,2027-09-16 14:40:00,Olivia
27.48091629798749/-82.43623531900593,86,77,90,0.0,,69.01,20.115000000000002,32.265,121.0,N70,N70,570,2027-09-16 14:40:00,Olivia
27.51631940991088/-82.32950123468633,87,78,90,0.0,,68.27,19.845,30.780000000000005,122.0,N40,N40,540,2027-09-16 14:40:00,Olivia
27.41355422392606/-82.42773936740639,86,76,90,0.0,,69.58,20.115000000000002,32.265,120.0,N80,N80,580,2027-09-16 14:40:00,Olivia
27.43718857770742/-82.49526276632398,86,76,90,0.0,,69.64,20.25,32.265,120.0,E50,E50,150,2027-09-16 14:40:00,Olivia
27.44964845888914/-82.63872640241588,86,77,90,0.0,,69.34,20.115000000000002,35.370000000000005,120.0,W50,W50,350,2027-09-16 14:40:00,Olivia
27.46814086298033/-82.70183801706406,87,77,90,0.0,,68.96,19.980000000000004,35.370000000000005,121.0,W90,W90,399,2027-09-16 14:40:00,Olivia
27.34076849562474/-82.154246879885,87,77,90,0.0,,67.83,18.36,30.780000000000005,128.0,N60,N60,560,2027-09-16 14:40:00,Olivia
27.4920066298147/-82.50196786939364,86,77,90,0.0,,69.18,20.115000000000002,32.265,121.0,E40,E40,140,2027-09-16 14:40:00,Olivia
27.52844207484047/-82.73131060040626,87,78,90,0.0,,68.46,19.71,35.370000000000005,122.0,W70,W70,370,2027-09-16 14:40:00,Olivia
27.48534636382016/-82.54659978322104,86,77,90,0.0,,69.32,20.115000000000002,32.265,120.0,E10,E10,110,2027-09-16 14:40:00,Olivia
27.57521237910287/-82.52810297841918,88,78,90,0.0,,68.24,19.71,32.265,122.0,N20,N20,520,2027-09-16 14:40:00,Olivia
27.58244732780023/-82.47046351483293,88,78,90,0.0,,68.05,19.71,32.265,122.0,N30,N30,530,2027-09-16 14:40:00,Olivia
27.55013563136573/-82.17022585799779,87,77,90,0.0,,67.45,20.25,30.780000000000005,124.0,N50,N50,550,2027-09-16 14:40:00,Olivia
27.48566734980852/-82.57935903047095,86,77,90,0.0,,69.29,20.115000000000002,32.265,120.0,W10,W10,310,2027-09-16 14:40:00,Olivia
27.42519527588937/-82.593902809873,86,76,90,0.0,,69.61,20.25,32.265,120.0,W40,W40,340,2027-09-16 14:40:00,Olivia
27.42497082223545/-82.53885956314242,86,75,90,0.0,,69.67,20.25,32.265,120.0,E20,E20,120,2027-09-16 14:40:00,Olivia
27.50413881751056/-82.64579861863763,87,77,90,0.0,,68.94,19.980000000000004,35.370000000000005,121.0,W60,W60,360,2027-09-16 14:40:00,Olivia
27.51337266681446/-82.7160042494716,87,78,90,0.0,,68.61,19.845,35.370000000000005,121.0,W80,W80,380,2027-09-16 14:40:00,Olivia
27.57521237910287/-82.58438613832386,88,78,90,0.0,,68.28,19.71,32.265,122.0,N10,N10,510,2027-09-16 14:40:00,Olivia
27.51631940991088/-82.32950123468633,86,78,90,0.0,,72.28,19.575000000000003,29.565,109.0,N40,N40,540,2027-09-16 13:20:00,Olivia
27.57521237910287/-82.52810297841918,86,78,90,0.0,,72.59,19.71,29.565,109.0,N20,N20,520,2027-09-16 13:20:00,Olivia
27.46814086298033/-82.70183801706406,85,77,90,0.0,,72.48,19.980000000000004,29.565,104.0,W90,W90,399,2027-09-16 13:20:00,Olivia
27.50413881751056/-82.64579861863763,85,77,90,0.0,,72.5,19.980000000000004,29.565,105.0,W60,W60,360,2027-09-16 13:20:00,Olivia
27.34076849562474/-82.154246879885,85,77,90,0.0,,71.53,20.25,29.565,105.0,N60,N60,560,2027-09-16 13:20:00,Olivia
27.51337266681446/-82.7160042494716,86,78,90,0.0,,72.63,19.845,29.565,107.0,W80,W80,380,2027-09-16 13:20:00,Olivia
27.42497082223545/-82.53885956314242,84,75,90,0.0,,72.34,20.25,29.565,100.0,E20,E20,120,2027-09-16 13:20:00,Olivia
27.42519527588937/-82.593902809873,84,76,90,0.0,,72.36,20.25,29.565,100.0,W40,W40,340,2027-09-16 13:20:00,Olivia
27.48566734980852/-82.57935903047095,85,77,90,0.0,,72.39,20.115000000000002,29.565,102.0,W10,W10,310,2027-09-16 13:20:00,Olivia
27.4920066298147/-82.50196786939364,85,77,90,0.0,,72.37,19.980000000000004,29.565,103.0,E40,E40,140,2027-09-16 13:20:00,Olivia
27.55013563136573/-82.17022585799779,85,77,90,0.0,,71.13,18.900000000000002,29.565,113.0,N50,N50,550,2027-09-16 13:20:00,Olivia
27.48534636382016/-82.54659978322104,85,77,90,0.0,,72.37,20.115000000000002,29.565,102.0,E10,E10,110,2027-09-16 13:20:00,Olivia
27.48091629798749/-82.43623531900593,85,77,90,0.0,,72.35,19.980000000000004,29.565,104.0,N70,N70,570,2027-09-16 13:20:00,Olivia
27.41355422392606/-82.42773936740639,85,76,90,0.0,,72.51,20.25,29.565,101.0,N80,N80,580,2027-09-16 13:20:00,Olivia
27.40958230929196/-82.56607332708364,84,75,89,0.0,,72.32,20.25,29.565,100.0,E30,E30,130,2027-09-16 13:20:00,Olivia
27.4079906908935/-82.49381870885438,84,76,90,0.0,,72.37,20.25,29.565,100.0,E60,E60,160,2027-09-16 13:20:00,Olivia
27.45564167051887/-82.57125875181734,85,76,90,0.0,,72.34,20.115000000000002,29.565,101.0,W20,W20,320,2027-09-16 13:20:00,Olivia
27.4113915222411/-82.63641742330496,85,76,90,0.0,,72.42,20.25,29.565,100.0,W95,W95,395,2027-09-16 13:20:00,Olivia
27.58244732780023/-82.47046351483293,86,78,90,0.0,,72.46,19.575000000000003,29.565,110.0,N30,N30,530,2027-09-16 13:20:00,Olivia
27.57521237910287/-82.58438613832386,86,78,90,0.0,,72.73,19.71,29.565,109.0,N10,N10,510,2027-09-16 13:20:00,Olivia
27.43718857770742/-82.49526276632398,84,76,90,0.0,,72.4,20.25,29.565,100.0,E50,E50,150,2027-09-16 13:20:00,Olivia
27.44964845888914/-82.63872640241588,85,77,90,0.0,,72.38,20.115000000000002,29.565,102.0,W50,W50,350,2027-09-16 13:20:00,Olivia
27.43756032249264/-82.56105489081881,84,76,90,0.0,,72.35,20.25,29.565,100.0,W30,W30,330,2027-09-16 13:20:00,Olivia
27.52844207484047/-82.73131060040626,86,78,90,0.0,,72.7,19.71,29.565,108.0,W70,W70,370,2027-09-16 13:20:00,Olivia
27.34076849562474/-82.154246879885,83,77,90,0.0,,80.23,14.850000000000001,22.680000000000003,112.0,N60,N60,560,2027-09-16 12:00:00,Olivia
27.44964845888914/-82.63872640241588,83,77,90,0.0,,81.95,15.930000000000001,31.995,101.0,W50,W50,350,2027-09-16 12:00:00,Olivia
27.58244732780023/-82.47046351483293,84,78,90,0.0,,81.09,18.090000000000003,27.135000000000005,106.0,N30,N30,530,2027-09-16 12:00:00,Olivia
27.42519527588937/-82.593902809873,83,76,90,0.0,,82.15,15.525,27.135000000000005,100.0,W40,W40,340,2027-09-16 12:00:00,Olivia
27.4079906908935/-82.49381870885438,83,76,90,0.0,,82.08,15.525,27.135000000000005,100.0,E60,E60,160,2027-09-16 12:00:00,Olivia
27.40958230929196/-82.56607332708364,83,75,89,0.0,,82.21,15.390000000000002,27.135000000000005,100.0,E30,E30,130,2027-09-16 12:00:00,Olivia
27.48534636382016/-82.54659978322104,83,77,90,0.0,,81.9,15.930000000000001,27.135000000000005,101.0,E10,E10,110,2027-09-16 12:00:00,Olivia
27.50413881751056/-82.64579861863763,83,77,90,0.0,,81.74,16.740000000000002,31.995,103.0,W60,W60,360,2027-09-16 12:00:00,Olivia
27.41355422392606/-82.42773936740639,83,76,90,0.0,,82.15,15.795,27.135000000000005,101.0,N80,N80,580,2027-09-16 12:00:00,Olivia
27.52844207484047/-82.73131060040626,83,78,90,0.0,,81.54,17.685000000000002,31.995,105.0,W70,W70,370,2027-09-16 12:00:00,Olivia
27.4113915222411/-82.63641742330496,83,76,90,0.0,,82.16,15.66,31.995,100.0,W95,W95,395,2027-09-16 12:00:00,Olivia
27.46814086298033/-82.70183801706406,83,77,90,0.0,,81.74,16.605,31.995,103.0,W90,W90,399,2027-09-16 12:00:00,Olivia
27.48566734980852/-82.57935903047095,83,77,90,0.0,,81.9,16.065,27.135000000000005,101.0,W10,W10,310,2027-09-16 12:00:00,Olivia
27.43756032249264/-82.56105489081881,83,76,90,0.0,,82.12,15.525,27.135000000000005,100.0,W30,W30,330,2027-09-16 12:00:00,Olivia
27.48091629798749/-82.43623531900593,83,77,90,0.0,,81.67,16.47,27.135000000000005,102.0,N70,N70,570,2027-09-16 12:00:00,Olivia
27.42497082223545/-82.53885956314242,83,75,90,0.0,,82.08,15.390000000000002,27.135000000000005,100.0,E20,E20,120,2027-09-16 12:00:00,Olivia
27.51337266681446/-82.7160042494716,83,78,90,0.0,,81.59,17.415000000000003,31.995,104.0,W80,W80,380,2027-09-16 12:00:00,Olivia
27.4920066298147/-82.50196786939364,83,77,90,0.0,,81.8,16.200000000000003,27.135000000000005,102.0,E40,E40,140,2027-09-16 12:00:00,Olivia
27.51631940991088/-82.32950123468633,83,78,90,0.0,,81.11,17.55,24.165,104.0,N40,N40,540,2027-09-16 12:00:00,Olivia
27.57521237910287/-82.52810297841918,84,78,90,0.0,,81.31,17.955000000000002,27.135000000000005,105.0,N20,N20,520,2027-09-16 12:00:00,Olivia
27.43718857770742/-82.49526276632398,83,76,90,0.0,,82.1,15.525,27.135000000000005,100.0,E50,E50,150,2027-09-16 12:00:00,Olivia
27.55013563136573/-82.17022585799779,83,77,90,0.0,,79.77,17.415000000000003,24.165,104.0,N50,N50,550,2027-09-16 12:00:00,Olivia
27.57521237910287/-82.58438613832386,84,78,90,0.0,,81.43,18.090000000000003,27.135000000000005,105.0,N10,N10,510,2027-09-16 12:00:00,Olivia
27.45564167051887/-82.57125875181734,83,76,90,0.0,,82.03,15.66,27.135000000000005,101.0,W20,W20,320,2027-09-16 12:00:00,Olivia
27.48534636382016/-82.54659978322104,80,77,90,0.0,,86.89,15.66,24.165,110.0,E10,E10,110,2027-09-16 10:40:00,Olivia
27.43718857770742/-82.49526276632398,80,76,90,0.0,,86.98,15.525,24.165,110.0,E50,E50,150,2027-09-16 10:40:00,Olivia
27.57521237910287/-82.52810297841918,81,78,90,0.0,,86.64,16.335,24.165,111.0,N20,N20,520,2027-09-16 10:40:00,Olivia
27.4920066298147/-82.50196786939364,80,77,90,0.0,,86.84,15.66,24.165,110.0,E40,E40,140,2027-09-16 10:40:00,Olivia
27.50413881751056/-82.64579861863763,80,77,90,0.0,,86.84,15.930000000000001,30.510000000000005,111.0,W60,W60,360,2027-09-16 10:40:00,Olivia
27.55013563136573/-82.17022585799779,80,77,90,0.0,,85.57,14.175,21.465000000000003,106.0,N50,N50,550,2027-09-16 10:40:00,Olivia
27.43756032249264/-82.56105489081881,80,76,90,0.0,,87.0,15.525,24.165,110.0,W30,W30,330,2027-09-16 10:40:00,Olivia
27.57521237910287/-82.58438613832386,81,78,90,0.0,,86.73,16.605,24.165,112.0,N10,N10,510,2027-09-16 10:40:00,Olivia
27.4113915222411/-82.63641742330496,80,76,90,0.0,,87.04,15.66,30.510000000000005,110.0,W95,W95,395,2027-09-16 10:40:00,Olivia
27.51631940991088/-82.32950123468633,81,78,90,0.0,,86.47,15.795,21.465000000000003,110.0,N40,N40,540,2027-09-16 10:40:00,Olivia
27.34076849562474/-82.154246879885,80,77,90,0.0,,87.3,14.175,21.465000000000003,102.0,N60,N60,560,2027-09-16 10:40:00,Olivia
27.42497082223545/-82.53885956314242,80,75,90,0.0,,86.96,15.390000000000002,24.165,110.0,E20,E20,120,2027-09-16 10:40:00,Olivia
27.48566734980852/-82.57935903047095,80,77,90,0.0,,86.89,15.66,24.165,110.0,W10,W10,310,2027-09-16 10:40:00,Olivia
27.52844207484047/-82.73131060040626,81,78,90,0.0,,86.77,16.47,30.510000000000005,112.0,W70,W70,370,2027-09-16 10:40:00,Olivia
27.45564167051887/-82.57125875181734,80,76,90,0.0,,86.95,15.525,24.165,110.0,W20,W20,320,2027-09-16 10:40:00,Olivia
27.4079906908935/-82.49381870885438,80,76,90,0.0,,86.96,15.525,24.165,110.0,E60,E60,160,2027-09-16 10:40:00,Olivia
27.48091629798749/-82.43623531900593,80,77,90,0.0,,86.76,15.66,24.165,110.0,N70,N70,570,2027-09-16 10:40:00,Olivia
27.40958230929196/-82.56607332708364,80,75,89,0.0,,87.09,15.390000000000002,24.165,110.0,E30,E30,130,2027-09-16 10:40:00,Olivia
27.41355422392606/-82.42773936740639,80,76,90,0.0,,87.03,15.795,24.165,111.0,N80,N80,580,2027-09-16 10:40:00,Olivia
27.58244732780023/-82.47046351483293,81,78,90,0.0,,86.5,16.200000000000003,24.165,111.0,N30,N30,530,2027-09-16 10:40:00,Olivia
27.46814086298033/-82.70183801706406,80,77,90,0.0,,86.83,15.930000000000001,30.510000000000005,111.0,W90,W90,399,2027-09-16 10:40:00,Olivia
27.51337266681446/-82.7160042494716,81,78,90,0.0,,86.79,16.335,30.510000000000005,111.0,W80,W80,380,2027-09-16 10:40:00,Olivia
27.42519527588937/-82.593902809873,80,76,90,0.0,,87.03,15.525,24.165,110.0,W40,W40,340,2027-09-16 10:40:00,Olivia
27.44964845888914/-82.63872640241588,80,77,90,0.0,,86.92,15.66,30.510000000000005,110.0,W50,W50,350,2027-09-16 10:40:00,Olivia
27.4113915222411/-82.63641742330496,79,76,90,0.0,,87.32,9.855,29.565,100.0,W95,W95,395,2027-09-16 09:20:00,Olivia
27.48534636382016/-82.54659978322104,79,77,90,0.0,,87.42,10.395000000000001,22.680000000000003,100.0,E10,E10,110,2027-09-16 09:20:00,Olivia
27.42497082223545/-82.53885956314242,79,75,90,0.0,,87.21,9.450000000000001,22.680000000000003,100.0,E20,E20,120,2027-09-16 09:20:00,Olivia
27.51337266681446/-82.7160042494716,80,78,90,0.0,,88.07,13.230000000000002,29.565,99.0,W80,W80,380,2027-09-16 09:20:00,Olivia
27.52844207484047/-82.73131060040626,80,78,90,0.0,,88.22,13.905000000000001,29.565,98.0,W70,W70,370,2027-09-16 09:20:00,Olivia
27.41355422392606/-82.42773936740639,79,76,90,0.0,,87.43,10.26,22.680000000000003,100.0,N80,N80,580,2027-09-16 09:20:00,Olivia
27.46814086298033/-82.70183801706406,79,77,90,0.0,,87.72,11.745,29.565,99.0,W90,W90,399,2027-09-16 09:20:00,Olivia
27.43718857770742/-82.49526276632398,79,76,90,0.0,,87.29,9.72,22.680000000000003,100.0,E50,E50,150,2027-09-16 09:20:00,Olivia
27.58244732780023/-82.47046351483293,80,78,90,0.0,,88.18,14.040000000000001,22.680000000000003,98.0,N30,N30,530,2027-09-16 09:20:00,Olivia
27.57521237910287/-82.52810297841918,80,78,90,0.0,,88.22,14.040000000000001,22.680000000000003,98.0,N20,N20,520,2027-09-16 09:20:00,Olivia
27.51631940991088/-82.32950123468633,79,78,90,0.0,,87.87,12.825000000000001,20.52,98.0,N40,N40,540,2027-09-16 09:20:00,Olivia
27.34076849562474/-82.154246879885,79,77,90,0.0,,88.45,9.990000000000002,20.52,96.0,N60,N60,560,2027-09-16 09:20:00,Olivia
27.44964845888914/-82.63872640241588,79,77,90,0.0,,87.41,10.395000000000001,29.565,100.0,W50,W50,350,2027-09-16 09:20:00,Olivia
27.57521237910287/-82.58438613832386,80,78,90,0.0,,88.36,14.445,22.680000000000003,98.0,N10,N10,510,2027-09-16 09:20:00,Olivia
27.45564167051887/-82.57125875181734,79,76,90,0.0,,87.28,9.855,22.680000000000003,100.0,W20,W20,320,2027-09-16 09:20:00,Olivia
27.4920066298147/-82.50196786939364,79,77,90,0.0,,87.5,10.8,22.680000000000003,99.0,E40,E40,140,2027-09-16 09:20:00,Olivia
27.50413881751056/-82.64579861863763,79,77,90,0.0,,87.76,11.880000000000003,29.565,99.0,W60,W60,360,2027-09-16 09:20:00,Olivia
27.4079906908935/-82.49381870885438,79,76,90,0.0,,87.25,9.585,22.680000000000003,100.0,E60,E60,160,2027-09-16 09:20:00,Olivia
27.48566734980852/-82.57935903047095,79,77,90,0.0,,87.45,10.530000000000001,22.680000000000003,100.0,W10,W10,310,2027-09-16 09:20:00,Olivia
27.42519527588937/-82.593902809873,79,76,90,0.0,,87.23,9.585,22.680000000000003,100.0,W40,W40,340,2027-09-16 09:20:00,Olivia
27.40958230929196/-82.56607332708364,79,75,89,0.0,,87.19,9.315000000000001,22.680000000000003,100.0,E30,E30,130,2027-09-16 09:20:00,Olivia
27.43756032249264/-82.56105489081881,79,76,90,0.0,,87.23,9.450000000000001,22.680000000000003,100.0,W30,W30,330,2027-09-16 09:20:00,Olivia
27.48091629798749/-82.43623531900593,79,77,90,0.0,,87.57,11.205000000000002,22.680000000000003,99.0,N70,N70,570,2027-09-16 09:20:00,Olivia
27.55013563136573/-82.17022585799779,79,77,90,0.0,,87.08,10.665000000000001,20.52,96.0,N50,N50,550,2027-09-16 09:20:00,Olivia
27.58244732780023/-82.47046351483293,80,78,90,0.0,,87.34,15.255000000000003,21.195,102.0,N30,N30,530,2027-09-16 08:00:00,Olivia
27.40958230929196/-82.56607332708364,79,75,89,0.0,,87.19,12.42,21.195,110.0,E30,E30,130,2027-09-16 08:00:00,Olivia
27.51631940991088/-82.32950123468633,79,78,90,0.0,,87.28,14.445,19.035,103.0,N40,N40,540,2027-09-16 08:00:00,Olivia
27.48566734980852/-82.57935903047095,79,77,90,0.0,,87.23,13.095,21.195,108.0,W10,W10,310,2027-09-16 08:00:00,Olivia
27.46814086298033/-82.70183801706406,79,77,90,0.0,,87.28,13.905000000000001,28.080000000000002,106.0,W90,W90,399,2027-09-16 08:00:00,Olivia
27.43718857770742/-82.49526276632398,79,76,90,0.0,,87.21,12.690000000000001,21.195,110.0,E50,E50,150,2027-09-16 08:00:00,Olivia
27.4920066298147/-82.50196786939364,79,77,90,0.0,,87.23,13.230000000000002,21.195,108.0,E40,E40,140,2027-09-16 08:00:00,Olivia
27.51337266681446/-82.7160042494716,79,78,90,0.0,,87.34,14.715000000000002,28.080000000000002,105.0,W80,W80,380,2027-09-16 08:00:00,Olivia
27.52844207484047/-82.73131060040626,80,78,90,0.0,,87.37,15.12,28.080000000000002,104.0,W70,W70,370,2027-09-16 08:00:00,Olivia
27.44964845888914/-82.63872640241588,79,77,90,0.0,,87.22,12.96,28.080000000000002,108.0,W50,W50,350,2027-09-16 08:00:00,Olivia
27.57521237910287/-82.52810297841918,80,78,90,0.0,,87.36,15.255000000000003,21.195,103.0,N20,N20,520,2027-09-16 08:00:00,Olivia
27.34076849562474/-82.154246879885,79,77,90,0.0,,89.6,10.530000000000001,20.25,102.0,N60,N60,560,2027-09-16 08:00:00,Olivia
27.48534636382016/-82.54659978322104,79,77,90,0.0,,87.22,13.095,21.195,108.0,E10,E10,110,2027-09-16 08:00:00,Olivia
27.48091629798749/-82.43623531900593,79,77,90,0.0,,87.24,13.5,21.195,107.0,N70,N70,570,2027-09-16 08:00:00,Olivia
27.41355422392606/-82.42773936740639,79,76,90,0.0,,87.24,12.96,21.195,109.0,N80,N80,580,2027-09-16 08:00:00,Olivia
27.50413881751056/-82.64579861863763,79,77,90,0.0,,87.28,13.905000000000001,28.080000000000002,106.0,W60,W60,360,2027-09-16 08:00:00,Olivia
27.4079906908935/-82.49381870885438,79,76,90,0.0,,87.2,12.555000000000001,21.195,110.0,E60,E60,160,2027-09-16 08:00:00,Olivia
27.55013563136573/-82.17022585799779,79,77,90,0.0,,87.08,13.095,19.035,101.0,N50,N50,550,2027-09-16 08:00:00,Olivia
27.45564167051887/-82.57125875181734,79,76,90,0.0,,87.2,12.690000000000001,21.195,109.0,W20,W20,320,2027-09-16 08:00:00,Olivia
27.43756032249264/-82.56105489081881,79,76,90,0.0,,87.19,12.42,21.195,110.0,W30,W30,330,2027-09-16 08:00:00,Olivia
27.57521237910287/-82.58438613832386,80,78,90,0.0,,87.39,15.525,21.195,103.0,N10,N10,510,2027-09-16 08:00:00,Olivia
27.42519527588937/-82.593902809873,79,76,90,0.0,,87.2,12.555000000000001,21.195,110.0,W40,W40,340,2027-09-16 08:00:00,Olivia
27.42497082223545/-82.53885956314242,79,75,90,0.0,,87.19,12.42,21.195,110.0,E20,E20,120,2027-09-16 08:00:00,Olivia
27.4113915222411/-82.63641742330496,79,76,90,0.0,,87.21,12.690000000000001,28.080000000000002,110.0,W95,W95,395,2027-09-16 08:00:00,Olivia
27.51337266681446/-82.7160042494716,80,78,90,0.0,,87.09,15.12,28.755000000000003,93.0,W80,W80,380,2027-09-16 06:40:00,Olivia
27.41355422392606/-82.42773936740639,79,76,90,0.0,,87.24,13.095,21.735000000000003,91.0,N80,N80,580,2027-09-16 06:40:00,Olivia
27.52844207484047/-82.73131060040626,80,78,90,0.0,,87.09,15.66,28.755000000000003,93.0,W70,W70,370,2027-09-16 06:40:00,Olivia
27.55013563136573/-82.17022585799779,79,77,90,0.0,,86.3,13.095,19.305000000000003,90.0,N50,N50,550,2027-09-16 06:40:00,Olivia
27.4920066298147/-82.50196786939364,79,77,90,0.0,,87.11,13.365000000000002,21.735000000000003,91.0,E40,E40,140,2027-09-16 06:40:00,Olivia
27.57521237910287/-82.52810297841918,80,78,90,0.0,,87.0,15.795,21.735000000000003,93.0,N20,N20,520,2027-09-16 06:40:00,Olivia
27.43756032249264/-82.56105489081881,79,76,90,0.0,,87.19,12.555000000000001,21.735000000000003,90.0,W30,W30,330,2027-09-16 06:40:00,Olivia
27.51631940991088/-82.32950123468633,79,78,90,0.0,,86.89,14.850000000000001,19.305000000000003,92.0,N40,N40,540,2027-09-16 06:40:00,Olivia
27.40958230929196/-82.56607332708364,79,75,89,0.0,,87.19,12.42,21.735000000000003,90.0,E30,E30,130,2027-09-16 06:40:00,Olivia
27.50413881751056/-82.64579861863763,79,77,90,0.0,,87.11,14.175,28.755000000000003,92.0,W60,W60,360,2027-09-16 06:40:00,Olivia
27.57521237910287/-82.58438613832386,80,78,90,0.0,,87.06,16.065,21.735000000000003,94.0,N10,N10,510,2027-09-16 06:40:00,Olivia
27.42519527588937/-82.593902809873,79,76,90,0.0,,87.2,12.555000000000001,21.735000000000003,90.0,W40,W40,340,2027-09-16 06:40:00,Olivia
27.42497082223545/-82.53885956314242,79,75,90,0.0,,87.19,12.42,21.735000000000003,90.0,E20,E20,120,2027-09-16 06:40:00,Olivia
27.48091629798749/-82.43623531900593,79,77,90,0.0,,87.07,13.635,21.735000000000003,91.0,N70,N70,570,2027-09-16 06:40:00,Olivia
27.48566734980852/-82.57935903047095,79,77,90,0.0,,87.14,13.230000000000002,21.735000000000003,91.0,W10,W10,310,2027-09-16 06:40:00,Olivia
27.34076849562474/-82.154246879885,79,77,90,0.0,,89.6,11.205000000000002,21.195,86.0,N60,N60,560,2027-09-16 06:40:00,Olivia
27.43718857770742/-82.49526276632398,79,76,90,0.0,,87.21,12.690000000000001,21.735000000000003,90.0,E50,E50,150,2027-09-16 06:40:00,Olivia
27.45564167051887/-82.57125875181734,79,76,90,0.0,,87.17,12.690000000000001,21.735000000000003,90.0,W20,W20,320,2027-09-16 06:40:00,Olivia
27.48534636382016/-82.54659978322104,79,77,90,0.0,,87.14,13.095,21.735000000000003,91.0,E10,E10,110,2027-09-16 06:40:00,Olivia
27.46814086298033/-82.70183801706406,79,77,90,0.0,,87.11,14.175,28.755000000000003,92.0,W90,W90,399,2027-09-16 06:40:00,Olivia
27.4113915222411/-82.63641742330496,79,76,90,0.0,,87.21,12.825000000000001,28.755000000000003,90.0,W95,W95,395,2027-09-16 06:40:00,Olivia
27.44964845888914/-82.63872640241588,79,77,90,0.0,,87.15,13.095,28.755000000000003,91.0,W50,W50,350,2027-09-16 06:40:00,Olivia
